[OUTPUT] [DEBUG DLIOBenchmark.__init__] After LoadConfig:
[OUTPUT]   storage_type   = <StorageType.LOCAL_FS: 'local_fs'>
[OUTPUT]   storage_root   = './'
[OUTPUT]   storage_options= None
[OUTPUT]   data_folder    = '/mnt/glfs/GalaxSphere-4Tier0/training/unet3d'
[OUTPUT]   framework      = <FrameworkType.PYTORCH: 'pytorch'>
[OUTPUT]   num_files_train= 280000
[OUTPUT]   record_length  = 146600628
[OUTPUT]   generate_data  = False
[OUTPUT]   do_train       = True
[OUTPUT]   do_checkpoint  = False
[OUTPUT]   epochs         = 5
[OUTPUT]   batch_size     = 7
[OUTPUT] 2026-07-09T20:37:33.836708 Running DLIO [Training] with 80 process(es)
[OUTPUT] 2026-07-09T20:37:33.865018 skip_listing [train]: validating 280,000 of 280,000 files (first, last, every 1) via HEAD requests ...
[OUTPUT] 2026-07-09T20:37:33.890741 skip_listing [train]:   500/280,000 checked (0%)  —  19556 checks/s  —  ETA 14s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.429460 skip_listing [train]:   170,000/280,000 checked (61%)  —  37246 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.442601 skip_listing [train]:   170,500/280,000 checked (61%)  —  37248 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.455189 skip_listing [train]:   171,000/280,000 checked (61%)  —  37255 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.467847 skip_listing [train]:   171,500/280,000 checked (61%)  —  37261 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.480555 skip_listing [train]:   172,000/280,000 checked (61%)  —  37267 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.492414 skip_listing [train]:   172,500/280,000 checked (62%)  —  37279 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.506205 skip_listing [train]:   173,000/280,000 checked (62%)  —  37276 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.515946 skip_listing [train]:   173,500/280,000 checked (62%)  —  37306 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.528596 skip_listing [train]:   174,000/280,000 checked (62%)  —  37312 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.541715 skip_listing [train]:   174,500/280,000 checked (62%)  —  37314 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.554956 skip_listing [train]:   175,000/280,000 checked (62%)  —  37315 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.568343 skip_listing [train]:   175,500/280,000 checked (63%)  —  37315 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.582182 skip_listing [train]:   176,000/280,000 checked (63%)  —  37312 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.593588 skip_listing [train]:   176,500/280,000 checked (63%)  —  37328 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.608446 skip_listing [train]:   177,000/280,000 checked (63%)  —  37316 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.621620 skip_listing [train]:   177,500/280,000 checked (63%)  —  37318 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.636253 skip_listing [train]:   178,000/280,000 checked (64%)  —  37308 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.648424 skip_listing [train]:   178,500/280,000 checked (64%)  —  37318 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.661419 skip_listing [train]:   179,000/280,000 checked (64%)  —  37321 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.674740 skip_listing [train]:   179,500/280,000 checked (64%)  —  37321 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.689481 skip_listing [train]:   180,000/280,000 checked (64%)  —  37311 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.704250 skip_listing [train]:   180,500/280,000 checked (64%)  —  37300 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.718995 skip_listing [train]:   181,000/280,000 checked (65%)  —  37290 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.733071 skip_listing [train]:   181,500/280,000 checked (65%)  —  37285 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.746225 skip_listing [train]:   182,000/280,000 checked (65%)  —  37287 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.760356 skip_listing [train]:   182,500/280,000 checked (65%)  —  37282 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.775322 skip_listing [train]:   183,000/280,000 checked (65%)  —  37270 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.788919 skip_listing [train]:   183,500/280,000 checked (66%)  —  37268 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.801081 skip_listing [train]:   184,000/280,000 checked (66%)  —  37278 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.813531 skip_listing [train]:   184,500/280,000 checked (66%)  —  37285 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.826851 skip_listing [train]:   185,000/280,000 checked (66%)  —  37286 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.840516 skip_listing [train]:   185,500/280,000 checked (66%)  —  37284 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.852266 skip_listing [train]:   186,000/280,000 checked (66%)  —  37296 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.865288 skip_listing [train]:   186,500/280,000 checked (67%)  —  37299 checks/s  —  ETA 3s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.881785 skip_listing [train]:   187,000/280,000 checked (67%)  —  37276 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.895335 skip_listing [train]:   187,500/280,000 checked (67%)  —  37275 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.909908 skip_listing [train]:   188,000/280,000 checked (67%)  —  37267 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.924170 skip_listing [train]:   188,500/280,000 checked (67%)  —  37260 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.938928 skip_listing [train]:   189,000/280,000 checked (68%)  —  37250 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.955139 skip_listing [train]:   189,500/280,000 checked (68%)  —  37230 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.968682 skip_listing [train]:   190,000/280,000 checked (68%)  —  37229 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.981564 skip_listing [train]:   190,500/280,000 checked (68%)  —  37233 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:38.996428 skip_listing [train]:   191,000/280,000 checked (68%)  —  37223 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.008749 skip_listing [train]:   191,500/280,000 checked (68%)  —  37231 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.022816 skip_listing [train]:   192,000/280,000 checked (69%)  —  37226 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.036277 skip_listing [train]:   192,500/280,000 checked (69%)  —  37226 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.049999 skip_listing [train]:   193,000/280,000 checked (69%)  —  37224 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.066329 skip_listing [train]:   193,500/280,000 checked (69%)  —  37203 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.078823 skip_listing [train]:   194,000/280,000 checked (69%)  —  37210 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.091321 skip_listing [train]:   194,500/280,000 checked (69%)  —  37217 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.103928 skip_listing [train]:   195,000/280,000 checked (70%)  —  37223 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.114931 skip_listing [train]:   195,500/280,000 checked (70%)  —  37240 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.126277 skip_listing [train]:   196,000/280,000 checked (70%)  —  37255 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.139528 skip_listing [train]:   196,500/280,000 checked (70%)  —  37256 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.152492 skip_listing [train]:   197,000/280,000 checked (70%)  —  37259 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.164616 skip_listing [train]:   197,500/280,000 checked (71%)  —  37268 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.177542 skip_listing [train]:   198,000/280,000 checked (71%)  —  37271 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.190627 skip_listing [train]:   198,500/280,000 checked (71%)  —  37274 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.205271 skip_listing [train]:   199,000/280,000 checked (71%)  —  37265 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.218932 skip_listing [train]:   199,500/280,000 checked (71%)  —  37264 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.231657 skip_listing [train]:   200,000/280,000 checked (71%)  —  37268 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.244831 skip_listing [train]:   200,500/280,000 checked (72%)  —  37270 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.256053 skip_listing [train]:   201,000/280,000 checked (72%)  —  37285 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.268222 skip_listing [train]:   201,500/280,000 checked (72%)  —  37294 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.284516 skip_listing [train]:   202,000/280,000 checked (72%)  —  37274 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.298432 skip_listing [train]:   202,500/280,000 checked (72%)  —  37270 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.313303 skip_listing [train]:   203,000/280,000 checked (72%)  —  37260 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.327846 skip_listing [train]:   203,500/280,000 checked (73%)  —  37253 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.341964 skip_listing [train]:   204,000/280,000 checked (73%)  —  37248 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.356119 skip_listing [train]:   204,500/280,000 checked (73%)  —  37243 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.370613 skip_listing [train]:   205,000/280,000 checked (73%)  —  37236 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.384967 skip_listing [train]:   205,500/280,000 checked (73%)  —  37230 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.399306 skip_listing [train]:   206,000/280,000 checked (74%)  —  37224 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.412934 skip_listing [train]:   206,500/280,000 checked (74%)  —  37222 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.425991 skip_listing [train]:   207,000/280,000 checked (74%)  —  37225 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.439006 skip_listing [train]:   207,500/280,000 checked (74%)  —  37227 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.456024 skip_listing [train]:   208,000/280,000 checked (74%)  —  37204 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.469427 skip_listing [train]:   208,500/280,000 checked (74%)  —  37204 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.483751 skip_listing [train]:   209,000/280,000 checked (75%)  —  37198 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.496280 skip_listing [train]:   209,500/280,000 checked (75%)  —  37204 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.510104 skip_listing [train]:   210,000/280,000 checked (75%)  —  37201 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.524037 skip_listing [train]:   210,500/280,000 checked (75%)  —  37198 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.537381 skip_listing [train]:   211,000/280,000 checked (75%)  —  37199 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.548727 skip_listing [train]:   211,500/280,000 checked (76%)  —  37213 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.562237 skip_listing [train]:   212,000/280,000 checked (76%)  —  37212 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.573391 skip_listing [train]:   212,500/280,000 checked (76%)  —  37227 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.587116 skip_listing [train]:   213,000/280,000 checked (76%)  —  37225 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.601099 skip_listing [train]:   213,500/280,000 checked (76%)  —  37222 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.614592 skip_listing [train]:   214,000/280,000 checked (76%)  —  37221 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.628658 skip_listing [train]:   214,500/280,000 checked (77%)  —  37217 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.642245 skip_listing [train]:   215,000/280,000 checked (77%)  —  37216 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.655479 skip_listing [train]:   215,500/280,000 checked (77%)  —  37217 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.669409 skip_listing [train]:   216,000/280,000 checked (77%)  —  37214 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.682679 skip_listing [train]:   216,500/280,000 checked (77%)  —  37215 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.696091 skip_listing [train]:   217,000/280,000 checked (78%)  —  37215 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.708543 skip_listing [train]:   217,500/280,000 checked (78%)  —  37222 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.720117 skip_listing [train]:   218,000/280,000 checked (78%)  —  37233 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.734131 skip_listing [train]:   218,500/280,000 checked (78%)  —  37230 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.747070 skip_listing [train]:   219,000/280,000 checked (78%)  —  37233 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.759644 skip_listing [train]:   219,500/280,000 checked (78%)  —  37238 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.773921 skip_listing [train]:   220,000/280,000 checked (79%)  —  37233 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.787599 skip_listing [train]:   220,500/280,000 checked (79%)  —  37231 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.801195 skip_listing [train]:   221,000/280,000 checked (79%)  —  37230 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.813994 skip_listing [train]:   221,500/280,000 checked (79%)  —  37234 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.827694 skip_listing [train]:   222,000/280,000 checked (79%)  —  37233 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.842126 skip_listing [train]:   222,500/280,000 checked (79%)  —  37226 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.857076 skip_listing [train]:   223,000/280,000 checked (80%)  —  37217 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.871849 skip_listing [train]:   223,500/280,000 checked (80%)  —  37209 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.886308 skip_listing [train]:   224,000/280,000 checked (80%)  —  37202 checks/s  —  ETA 2s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.898310 skip_listing [train]:   224,500/280,000 checked (80%)  —  37211 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.910753 skip_listing [train]:   225,000/280,000 checked (80%)  —  37217 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.922922 skip_listing [train]:   225,500/280,000 checked (81%)  —  37225 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.936643 skip_listing [train]:   226,000/280,000 checked (81%)  —  37223 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.949087 skip_listing [train]:   226,500/280,000 checked (81%)  —  37229 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.963283 skip_listing [train]:   227,000/280,000 checked (81%)  —  37225 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.978014 skip_listing [train]:   227,500/280,000 checked (81%)  —  37217 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:39.989700 skip_listing [train]:   228,000/280,000 checked (81%)  —  37227 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.004102 skip_listing [train]:   228,500/280,000 checked (82%)  —  37221 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.017693 skip_listing [train]:   229,000/280,000 checked (82%)  —  37221 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.030952 skip_listing [train]:   229,500/280,000 checked (82%)  —  37222 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.044364 skip_listing [train]:   230,000/280,000 checked (82%)  —  37222 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.057511 skip_listing [train]:   230,500/280,000 checked (82%)  —  37223 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.070424 skip_listing [train]:   231,000/280,000 checked (82%)  —  37227 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.084170 skip_listing [train]:   231,500/280,000 checked (83%)  —  37225 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.099315 skip_listing [train]:   232,000/280,000 checked (83%)  —  37214 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.114995 skip_listing [train]:   232,500/280,000 checked (83%)  —  37201 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.129089 skip_listing [train]:   233,000/280,000 checked (83%)  —  37197 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.141598 skip_listing [train]:   233,500/280,000 checked (83%)  —  37203 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.153549 skip_listing [train]:   234,000/280,000 checked (84%)  —  37211 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.165054 skip_listing [train]:   234,500/280,000 checked (84%)  —  37223 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.177421 skip_listing [train]:   235,000/280,000 checked (84%)  —  37229 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.190493 skip_listing [train]:   235,500/280,000 checked (84%)  —  37231 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.201395 skip_listing [train]:   236,000/280,000 checked (84%)  —  37246 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.213562 skip_listing [train]:   236,500/280,000 checked (84%)  —  37254 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.227345 skip_listing [train]:   237,000/280,000 checked (85%)  —  37251 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.239731 skip_listing [train]:   237,500/280,000 checked (85%)  —  37257 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.253688 skip_listing [train]:   238,000/280,000 checked (85%)  —  37254 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.265278 skip_listing [train]:   238,500/280,000 checked (85%)  —  37265 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.276130 skip_listing [train]:   239,000/280,000 checked (85%)  —  37280 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.290255 skip_listing [train]:   239,500/280,000 checked (86%)  —  37276 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.302594 skip_listing [train]:   240,000/280,000 checked (86%)  —  37282 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.316215 skip_listing [train]:   240,500/280,000 checked (86%)  —  37281 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.327861 skip_listing [train]:   241,000/280,000 checked (86%)  —  37291 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.339455 skip_listing [train]:   241,500/280,000 checked (86%)  —  37301 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.352812 skip_listing [train]:   242,000/280,000 checked (86%)  —  37302 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.366471 skip_listing [train]:   242,500/280,000 checked (87%)  —  37300 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.379801 skip_listing [train]:   243,000/280,000 checked (87%)  —  37301 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.392608 skip_listing [train]:   243,500/280,000 checked (87%)  —  37304 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.406298 skip_listing [train]:   244,000/280,000 checked (87%)  —  37302 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.419561 skip_listing [train]:   244,500/280,000 checked (87%)  —  37303 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.433256 skip_listing [train]:   245,000/280,000 checked (88%)  —  37302 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.448391 skip_listing [train]:   245,500/280,000 checked (88%)  —  37292 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.459924 skip_listing [train]:   246,000/280,000 checked (88%)  —  37302 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.473535 skip_listing [train]:   246,500/280,000 checked (88%)  —  37301 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.488819 skip_listing [train]:   247,000/280,000 checked (88%)  —  37291 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.502791 skip_listing [train]:   247,500/280,000 checked (88%)  —  37287 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.517238 skip_listing [train]:   248,000/280,000 checked (89%)  —  37282 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.530937 skip_listing [train]:   248,500/280,000 checked (89%)  —  37280 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.544842 skip_listing [train]:   249,000/280,000 checked (89%)  —  37277 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.558832 skip_listing [train]:   249,500/280,000 checked (89%)  —  37274 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.572529 skip_listing [train]:   250,000/280,000 checked (89%)  —  37272 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.586648 skip_listing [train]:   250,500/280,000 checked (89%)  —  37269 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.601758 skip_listing [train]:   251,000/280,000 checked (90%)  —  37259 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.616793 skip_listing [train]:   251,500/280,000 checked (90%)  —  37250 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.631822 skip_listing [train]:   252,000/280,000 checked (90%)  —  37241 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.644732 skip_listing [train]:   252,500/280,000 checked (90%)  —  37244 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.656652 skip_listing [train]:   253,000/280,000 checked (90%)  —  37253 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.668057 skip_listing [train]:   253,500/280,000 checked (91%)  —  37264 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.683236 skip_listing [train]:   254,000/280,000 checked (91%)  —  37254 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.695843 skip_listing [train]:   254,500/280,000 checked (91%)  —  37258 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.707618 skip_listing [train]:   255,000/280,000 checked (91%)  —  37267 checks/s  —  ETA 1s  —  0 failed so far
[OUTPUT] 2026-07-09T20:37:40.720925 skip_listing [train]:   255,500/280,000 checked (91%)  —  37268 checks/s  —  ETA 1s  —  0 failed so far
